job_title,country,what_do_with_data,generate_human_data,file_size,subject_area,molecular_or_gene_data,deposit_repo_always,aware_should_deposit,generate_other_types,data_discoverable_importance,barrier_lack_of_time,barrier_organizing_data,barrier_which_repo,barrier_copyright_licensing,barrier_sharing_cost,barrier_other,interest_data_dep_service,interest_data_discov_service,have_data_to_deposit,want_other_help,want_help_with,have_addtl_info,addtl_info
Professor,FI - Finland,deposit_repo,FALSE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,TRUE,TRUE,FALSE,FALSE,NA,7,7,TRUE,TRUE,The journal where you publish your data could deposit at least some the data as supplementary information,0,NA
Reserch assistant,ES - Spain,both,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,6,FALSE,FALSE,FALSE,TRUE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
Professor,US - United States,neither,FALSE,Don't know,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,10,TRUE,TRUE,maps of brain connections and their roles in behavior,1,Behavioral data its collection and analysis
Researcher,MX - Mexico,neither,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,TRUE,TRUE,Analysis,0,NA
Nurse educator,US - United States,neither,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,TRUE,FALSE,Others taking credit or using data without permission,7,9,FALSE,TRUE,Data cleaning,0,NA
University Lecturer,FI - Finland,submit_suppl,FALSE,100Mb - 1Gb,biological_sciences,FALSE,NA,FALSE,TRUE,10,TRUE,TRUE,TRUE,TRUE,FALSE,NA,9,9,TRUE,FALSE,NA,1,Microscopy images
Professor,GB - United Kingdom,neither,FALSE,>50Gb,biological_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,FALSE,FALSE,FALSE,TRUE,NA,10,10,TRUE,TRUE,storage of big datasets. Our university want to charge a lot.,NA,NA
Researcher,IT - Italy,both,TRUE,20Mb -100Mb,biological_sciences,FALSE,NA,FALSE,TRUE,8,TRUE,FALSE,FALSE,FALSE,TRUE,NA,5,5,FALSE,FALSE,NA,0,NA
Research scholar,IN - India,submit_suppl,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,TRUE,6,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,6,FALSE,FALSE,NA,0,NA
Professor,US - United States,deposit_repo,TRUE,5Gb - 20Gb,medical_sciences,FALSE,NA,FALSE,TRUE,6,TRUE,FALSE,FALSE,FALSE,TRUE,NA,0,5,FALSE,FALSE,NA,0,NA
genetics in biotechnology,RU - Russia,neither,FALSE,<20Mb,biological_sciences,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,0,5,FALSE,TRUE,practice,0,NA
plant ecologist,CZ - Czech Republic,deposit_repo,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,FALSE,TRUE,3,TRUE,TRUE,TRUE,TRUE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Senior researcher,NO - Norway,neither,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,TRUE,TRUE,7,FALSE,TRUE,FALSE,FALSE,FALSE,Data protectiob office regulations,7,7,TRUE,TRUE,Guidelines for presentation,0,NA
assistant professor,NL - Netherlands,both,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,7,TRUE,TRUE,FALSE,FALSE,FALSE,NA,6,7,TRUE,FALSE,NA,0,NA
Phd student,PT - Portugal,submit_suppl,FALSE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,8,FALSE,TRUE,Raw data processing form rna/dna seq,0,NA
Divison Leader (NOAA PMEL) and Distinguished University Full Professor (Univ. Toledo),US - United States,both,TRUE,Don't know,biological_sciences,TRUE,TRUE,NA,TRUE,9,TRUE,TRUE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Associate professor,CA - Canada,both,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,6,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,6,TRUE,TRUE,Not sure,0,NA
professor,US - United States,both,TRUE,5Gb - 20Gb,biological_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,TRUE,TRUE,FALSE,FALSE,NA,9,9,TRUE,TRUE,Appropriately annotating cell signaling data so that it can be used by researchers who are not experts in a particular signaling pathway,0,NA
researcher,AR - Argentina,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,I donÂ´t have problems,5,5,FALSE,FALSE,NA,0,NA
clinical (adjunct) associate professor of prev. med.,US - United States,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,FALSE,7,TRUE,TRUE,FALSE,TRUE,TRUE,NA,2,2,FALSE,FALSE,NA,0,NA
PI,FI - Finland,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,10,TRUE,TRUE,TRUE,FALSE,FALSE,NA,9,10,TRUE,FALSE,NA,0,NA
Psychologist,CH - Switzerland,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,TRUE,TRUE,5,TRUE,FALSE,TRUE,TRUE,TRUE,NA,10,8,FALSE,FALSE,NA,0,NA
Professor,US - United States,neither,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,5,FALSE,FALSE,NA,0,NA
PhD,SE - Sweden,neither,TRUE,>50Gb,medical_sciences,TRUE,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,8,FALSE,FALSE,NA,1,"Data can be associated with huge collection costs and efforts, and it is not easily possible to catch the important aspects in one ""first"" paper"
Research Scientist,US - United States,neither,FALSE,<20Mb,biological_sciences,FALSE,NA,FALSE,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Adjunct Research Professor,US - United States,deposit_repo,TRUE,Don't know,biological_sciences,FALSE,NA,TRUE,FALSE,6,FALSE,TRUE,TRUE,FALSE,FALSE,NA,4,6,TRUE,FALSE,NA,0,NA
epidemiologist,US - United States,neither,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,TRUE,FALSE,NA,1,1,FALSE,FALSE,NA,0,NA
Assistant Professor,DE - Germany,both,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,FALSE,FALSE,NA,0,4,FALSE,FALSE,NA,0,NA
honorary research fellow,GB - United Kingdom,neither,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,6,FALSE,TRUE,TRUE,TRUE,TRUE,NA,4,4,FALSE,FALSE,NA,0,NA
associate professor,US - United States,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,FALSE,TRUE,TRUE,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,9,TRUE,TRUE,organize and sort,1,we have large amounts of behavioral data that would be useful shared
MD,NO - Norway,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Professor,ES - Spain,submit_suppl,TRUE,Don't know,medical_sciences,FALSE,NA,TRUE,TRUE,10,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,8,FALSE,FALSE,NA,0,NA
Reseacher,CA - Canada,deposit_repo,FALSE,>50Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
GIS Scientist,CA - Canada,deposit_repo,TRUE,100Mb - 1Gb,physical_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,1,3,FALSE,FALSE,NA,0,NA
Research Asociate,GB - United Kingdom,neither,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6,3,FALSE,NA,NA,NA,NA
prof.,IT - Italy,neither,TRUE,<20Mb,medical_sciences,TRUE,FALSE,FALSE,TRUE,7,FALSE,TRUE,TRUE,TRUE,TRUE,NA,7,8,FALSE,FALSE,NA,0,NA
Professor,GB - United Kingdom,neither,TRUE,20Mb -100Mb,medical_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Professor and Associate Department Head,US - United States,both,FALSE,1Gb - 5Gb,medical_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,NA,10,10,FALSE,TRUE,Standardization of formatting,0,NA
Physical Medicine and Rehabilitation Dr,ES - Spain,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,NA,2,2,FALSE,FALSE,NA,0,NA
Epidemiologist,CA - Canada,neither,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,6,FALSE,FALSE,FALSE,TRUE,FALSE,Privacy and confidentiality,8,8,TRUE,TRUE,NA,0,NA
Assistant Professor in Biology,GB - United Kingdom,both,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,FALSE,10,TRUE,TRUE,FALSE,FALSE,FALSE,NA,8,8,TRUE,TRUE,Defined ontology terms to describe data,0,NA
associate professor,IT - Italy,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,9,FALSE,FALSE,NA,0,NA
Lecturer,ES - Spain,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Medical Director,ES - Spain,both,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,5,TRUE,TRUE,NA,0,NA
Ophthalmologist,GR - Greece,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,TRUE,FALSE,7,FALSE,FALSE,FALSE,TRUE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
PhD,NL - Netherlands,deposit_repo,TRUE,1Gb - 5Gb,biological_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,9,TRUE,TRUE,NA,0,NA
Coordinator,CA - Canada,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,5,FALSE,FALSE,TRUE,TRUE,TRUE,NA,4,4,TRUE,FALSE,NA,0,NA
Professor,DK - Denmark,submit_suppl,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
postdoc,DE - Germany,submit_suppl,FALSE,1Gb - 5Gb,biological_sciences,TRUE,FALSE,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2,7,FALSE,FALSE,NA,0,NA
Graduate Student,US - United States,submit_suppl,TRUE,Don't know,medical_sciences,TRUE,FALSE,TRUE,TRUE,8,TRUE,FALSE,TRUE,TRUE,FALSE,NA,7,10,FALSE,FALSE,NA,0,NA
postdoc - project group leader,AT - Austria,deposit_repo,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,7,TRUE,TRUE,FALSE,TRUE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
Intensivist,GR - Greece,submit_suppl,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,9,FALSE,FALSE,NA,0,NA
Full Professor,ES - Spain,neither,FALSE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,4,FALSE,FALSE,NA,0,NA
Professor,IT - Italy,submit_suppl,FALSE,1Gb - 5Gb,biological_sciences,TRUE,FALSE,TRUE,TRUE,8,TRUE,FALSE,TRUE,TRUE,TRUE,NA,6,7,FALSE,FALSE,NA,0,NA
"MD, PhD",DK - Denmark,deposit_repo,TRUE,<20Mb,medical_sciences,TRUE,TRUE,NA,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,NA,10,10,TRUE,TRUE,Legal issues,0,NA
Clinical lecturer,GB - United Kingdom,neither,TRUE,20Gb - 50 Gb,medical_sciences,TRUE,FALSE,FALSE,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,7,FALSE,FALSE,NA,0,NA
Dr,ES - Spain,both,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Post doctoral research,ES - Spain,submit_suppl,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,6,10,TRUE,TRUE,format of article,0,NA
Associate Consultant,GB - United Kingdom,deposit_repo,TRUE,>50Gb,biological_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,9,FALSE,FALSE,NA,0,NA
senior researcher,GB - United Kingdom,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,8,TRUE,FALSE,FALSE,TRUE,FALSE,NA,7,7,TRUE,FALSE,NA,0,NA
Assistant Professor,US - United States,neither,FALSE,5Gb - 20Gb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,FALSE,TRUE,NA,0,0,FALSE,FALSE,NA,0,NA
Senior Lecturer,GB - United Kingdom,submit_suppl,FALSE,<20Mb,earth_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,9,TRUE,TRUE,"Standards for depositing data, to refer to",0,NA
"Associate Professor, PhD",IT - Italy,both,FALSE,1Gb - 5Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,TRUE,FALSE,FALSE,FALSE,FALSE,NA,10,10,TRUE,TRUE,"I would like creating a database in which also incomplete data could be shared in order to improve data understanding, analysis and publication.",0,NA
President,US - United States,neither,TRUE,20Gb - 50 Gb,medical_sciences,FALSE,NA,FALSE,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Computational and Data Science Research Specialist,US - United States,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,TRUE,TRUE,FALSE,FALSE,NA,8,10,FALSE,FALSE,NA,0,NA
Postdoctoral,NO - Norway,submit_suppl,TRUE,1Gb - 5Gb,medical_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Postdoctoral Fellow,DE - Germany,deposit_repo,FALSE,>50Gb,biological_sciences,TRUE,FALSE,FALSE,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,There does not exist a public repository for such data,10,10,TRUE,FALSE,NA,1,"Workflows, software dependencies, intermediate data"
"Professor Biodiversity, Genetics and Molecular Biology",DE - Germany,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,10,5,FALSE,FALSE,NA,0,NA
Researcher and lecturer,CZ - Czech Republic,neither,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,TRUE,TRUE,FALSE,NA,9,8,TRUE,FALSE,NA,0,NA
Head of Epidemiologic Surveys,ES - Spain,deposit_repo,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,Data protection,6,6,FALSE,FALSE,NA,0,NA
retired ophthalmologist,CN - China,both,FALSE,Don't know,medical_sciences,FALSE,NA,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Prof of Mathematics,DE - Germany,submit_suppl,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,9,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7,8,FALSE,TRUE,automated unscanning of experimental data from figures,0,NA
Professor emeritus,US - United States,neither,FALSE,100Mb - 1Gb,biological_sciences,FALSE,NA,FALSE,TRUE,9,FALSE,TRUE,TRUE,FALSE,FALSE,NA,7,9,TRUE,FALSE,NA,0,NA
PI/Core CV,PT - Portugal,neither,TRUE,<20Mb,biological_sciences,TRUE,FALSE,TRUE,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,TRUE,TRUE,NA,0,NA
Associate professor,SE - Sweden,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,2,3,FALSE,FALSE,NA,0,NA
Pr,FR - France,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,NA,1,1,FALSE,FALSE,NA,0,NA
Head of institute,AT - Austria,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,6,TRUE,FALSE,FALSE,FALSE,FALSE,NA,6,6,TRUE,FALSE,NA,0,NA
senior researcher,RU - Russia,submit_suppl,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
MD,IT - Italy,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,2,FALSE,FALSE,NA,0,NA
Professor,CA - Canada,neither,FALSE,20Mb -100Mb,medical_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Associate Research Scientist,US - United States,neither,TRUE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,4,FALSE,TRUE,TRUE,TRUE,TRUE,NA,4,3,FALSE,FALSE,NA,0,NA
Assistant Research Scientist,US - United States,both,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,8,FALSE,NA,NA,NA,NA
Research Manager,DE - Germany,submit_suppl,FALSE,100Mb - 1Gb,biological_sciences,FALSE,NA,TRUE,FALSE,9,FALSE,TRUE,TRUE,TRUE,FALSE,NA,5,5,TRUE,FALSE,NA,0,NA
Profesor Titular,MX - Mexico,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,FALSE,9,FALSE,FALSE,FALSE,TRUE,TRUE,NA,8,8,TRUE,TRUE,NA,0,NA
Associate professor,DK - Denmark,neither,FALSE,Don't know,other_sciences,NA,NA,NA,NA,9,FALSE,TRUE,TRUE,TRUE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Prof,CH - Switzerland,both,TRUE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,FALSE,8,FALSE,TRUE,TRUE,TRUE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
Postdoc,CA - Canada,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,FALSE,5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7,7,TRUE,FALSE,NA,0,NA
Associate professor,DK - Denmark,neither,FALSE,>50Gb,biological_sciences,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,Data are owned by breeding organizations etc. We are not allowed to share.,0,2,FALSE,TRUE,A strict requirement for data sharing is incompatible with much of agricultural research where data is provided by commercial partners who - for good reasons of their own - will never agree to share their data.,0,NA
"Head, dept. of clinical microbiology",DK - Denmark,deposit_repo,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,FALSE,TRUE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
PI,DE - Germany,both,FALSE,20Mb -100Mb,medical_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,8,FALSE,FALSE,NA,0,NA
Senior Scientist,NL - Netherlands,submit_suppl,TRUE,NA,medical_sciences,TRUE,FALSE,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Medical physicist,ES - Spain,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Emeritus professor (retired from University appointment),GB - United Kingdom,submit_suppl,FALSE,NA,biological_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
research associate,DE - Germany,both,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Chair of the Lab,UA - Ukraine,submit_suppl,TRUE,<20Mb,medical_sciences,TRUE,FALSE,FALSE,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Principal investigator,GB - United Kingdom,both,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,6,FALSE,FALSE,TRUE,TRUE,TRUE,NA,6,6,FALSE,FALSE,NA,0,NA
Lecturer,AU - Australia,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,TRUE,TRUE,TRUE,NA,8,8,TRUE,FALSE,NA,0,NA
Prof,IT - Italy,both,FALSE,Don't know,biological_sciences,TRUE,TRUE,NA,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,8,NA,TRUE,FALSE,NA,0,NA
Deputy Director - Research Institute,NZ - New Zealand,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2,8,TRUE,FALSE,NA,0,NA
Research Associate,CA - Canada,submit_suppl,TRUE,20Mb -100Mb,biological_sciences,TRUE,FALSE,TRUE,TRUE,6,TRUE,FALSE,FALSE,TRUE,TRUE,NA,5,5,FALSE,FALSE,NA,0,NA
Scientist,US - United States,neither,FALSE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,security,1,1,FALSE,FALSE,NA,0,NA
assistant professor,HU - Hungary,deposit_repo,FALSE,20Mb -100Mb,medical_sciences,TRUE,FALSE,FALSE,TRUE,8,FALSE,FALSE,TRUE,TRUE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Assistant Professor,US - United States,submit_suppl,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,Unwillingness on part of co-authors,0,1,FALSE,FALSE,NA,1,Would encourage all authors to include 'raw' data and steps taken in analysis as Supplementary Material. The statistical software 'R' is particularly well suited to this purpose.
Associate Director of Research,US - United States,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,7,FALSE,TRUE,TRUE,TRUE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
Dr,LU - Luxembourg,neither,TRUE,<20Mb,medical_sciences,TRUE,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Senior Lecturer,GB - United Kingdom,submit_suppl,TRUE,1Gb - 5Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,10,TRUE,TRUE,long-term archiving services,0,NA
Assistant Profesor,ES - Spain,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,FALSE,TRUE,FALSE,10,FALSE,FALSE,TRUE,TRUE,TRUE,NA,7,7,FALSE,FALSE,NA,0,NA
Professor,GB - United Kingdom,both,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,FALSE,NA,9,9,TRUE,FALSE,NA,0,NA
medical writer,DE - Germany,submit_suppl,FALSE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
Assistant Professor,US - United States,deposit_repo,FALSE,20Gb - 50 Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,7,FALSE,FALSE,NA,0,NA
researcher,NO - Norway,neither,FALSE,Don't know,biological_sciences,FALSE,NA,TRUE,FALSE,8,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,6,TRUE,TRUE,emplyers rights and systems for dealing with published data,0,NA
"lab manager, staff scientist",SE - Sweden,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,8,FALSE,FALSE,NA,0,NA
Prof. emeritus,HU - Hungary,neither,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,TRUE,TRUE,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,8,TRUE,TRUE,Images would be useful to be shared,0,NA
Research Scientist,CA - Canada,deposit_repo,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,4,TRUE,TRUE,FALSE,TRUE,FALSE,NA,8,6,TRUE,FALSE,NA,1,Much of my data is generated in the field with a great deal of extra data that may or may not be of use and the data were generated with a specific research question in mind.  Ensuring that an outside body or person can interpret the data in the context of where it was collected and how it was collected is key for the data to be properly utilized by others.
Professor,GB - United Kingdom,both,FALSE,1Gb - 5Gb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,TRUE,NA,6,10,TRUE,FALSE,NA,0,NA
Group leader,CH - Switzerland,both,FALSE,Don't know,biological_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Massage Therapist,US - United States,neither,FALSE,Don't know,physical_sciences,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,I just read articles that is in email,0,0,FALSE,FALSE,NA,0,NA
PhD in Veterinary Medicine. University Assitant.,ES - Spain,submit_suppl,FALSE,<20Mb,medical_sciences,NA,NA,TRUE,TRUE,7,TRUE,TRUE,FALSE,FALSE,FALSE,NA,7,8,FALSE,NA,NA,NA,NA
Postdoctoral scholar,US - United States,both,TRUE,100Mb - 1Gb,medical_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,8,TRUE,TRUE,Core facilities would assist us,0,NA
Researcher and Assistant Professor,IT - Italy,submit_suppl,TRUE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,7,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,8,FALSE,FALSE,NA,0,NA
